time price
1512833494089 14921.54
1512833494142 14851.86
1512833494332 14628.96
1512833494546 14551
1512833494579 14551
1512833494705 14858.5
1512833494792 14614.21
1512833494932 14639.51
1512833494932 14599.97
1512833494995 14921.54
1512833495027 14639.5
1512833495111 14907.44
1512833495455 14628.99
1512833496071 14614.2
1512833496079 14907.44
1512833496123 14552
1512833496177 14552
1512833496282 14552
1512833496398 14599.97
1512833496451 14903.14
1512833496578 14551
1512833496599 14551
1512833496768 14595.47
1512833497195 14903.14
1512833497326 14628.97
1512833497379 14902.74
1512833497527 14628.94
1512833497559 14755
1512833498132 14628.96
1512833498175 14609.98
1512833498249 14628.93
1512833498347 14595.47
1512833498568 14551
1512833498611 14551
1512833498714 13229.09
1512833498767 13229.09
1512833498881 13229.09
1512833499956 14628.96
1512833499957 14628.99
1512833499958 14614.2
1512833500189 15127.98
1512833500365 15071.99
1512833500386 14639.5
1512833500574 14639.49
1512833500575 14745.5
1512833500576 14628.95
1512833500636 14745.49
1512833500880 13229.09
1512833500882 13229.09
1512833501177 14628.93
1512833501378 14902.74
1512833501611 14904.74
1512833502002 14601.37
1512833502066 14551
1512833502109 14551
1512833502353 14629.93
